"seqn","hoq040","hod050","hod060","hoq065","hoq070","hoq080"
52551,99,7,2,2,1,2
52552,4,5,5,1,1,2
52553,99,4,4,2,1,2
52554,1,3,2,2,1,2
52555,5,7,3,2,1,2
52556,3,5,4,3,1,1
52557,3,5,5,1,1,2
52558,1,5,4,1,2,1
52559,1,5,1,2,2,2
52560,2,5,5,1,1,2
52561,99,8,2,1,1,2
52562,99,3,1,2,1,2
52563,3,4,3,2,1,2
52564,2,6,5,1,1,2
52565,1,7,2,1,1,2
52566,3,7,5,1,1,2
52567,NA,NA,NA,NA,NA,NA
52568,2,4,2,1,1,2
52569,99,5,1,2,1,2
52570,6,4,3,2,1,2
52571,4,5,5,1,1,2
52572,3,7,5,1,2,1
52573,3,4,2,2,1,2
52574,6,4,2,2,1,2
52575,1,8,5,1,1,2
52576,NA,NA,NA,NA,NA,NA
52577,1,5,2,1,1,1
52578,6,8,5,1,2,1
52579,3,6,5,1,1,1
52580,99,4,3,2,1,2
52581,99,13,2,1,1,2
52582,1,7,1,2,1,2
52583,1,10,2,1,3,1
52584,1,9,2,1,1,1
52585,5,10,3,2,2,1
52586,4,7,5,1,1,2
52587,6,6,5,1,2,1
52588,4,2,2,2,1,2
52589,99,3,1,2,1,2
52590,3,11,3,1,1,2
52591,99,6,5,1,1,2
52592,4,6,2,3,1,2
52593,3,6,2,2,1,2
52594,6,3,2,2,1,2
52595,1,8,4,1,1,2
52596,99,2,3,2,1,2
52597,99,6,2,1,1,2
52598,5,6,4,1,1,2
52599,2,10,4,1,1,2
52600,99,4,4,2,1,2
52601,4,4,2,1,1,2
52602,1,7,4,1,1,2
52603,2,6,2,2,1,2
52604,4,6,1,2,1,2
52605,5,6,3,2,1,2
52606,3,5,5,1,1,2
52607,3,5,2,1,1,2
52608,99,5,2,1,1,1
52609,5,6,5,1,1,2
52610,4,7,4,1,1,2
52611,6,6,1,2,1,2
52612,4,4,2,2,1,2
52613,6,7,3,1,1,2
52614,5,5,1,2,1,2
52615,6,6,2,2,1,2
52616,99,7,1,2,1,2
52617,3,4,5,1,1,1
52618,3,4,5,2,1,2
52619,3,5,5,1,2,2
52620,1,8,4,1,1,2
52621,99,3,2,2,9,2
52622,99,2,3,2,1,1
52623,1,9,3,2,1,1
52624,6,6,2,2,1,2
52625,99,4,5,2,1,2
52626,4,6,5,1,1,2
52627,1,8,5,1,1,1
52628,6,3,2,2,1,2
52629,3,6,5,1,2,2
52630,2,4,3,2,1,2
52631,3,6,5,1,1,2
52632,3,5,2,1,1,2
52633,99,7,5,1,1,2
52634,1,9,5,1,1,2
52635,5,6,5,1,1,2
52636,1,6,2,2,1,2
52637,2,7,4,1,1,1
52638,3,9,5,1,2,1
52639,1,8,5,1,2,1
52640,2,8,5,1,1,2
52641,1,7,2,2,2,1
52642,2,5,1,2,1,2
52643,3,9,5,1,1,1
52644,6,7,2,2,1,2
52645,3,6,5,1,1,2
52646,1,7,5,1,1,2
52647,6,4,3,2,1,2
52648,2,4,2,2,1,2
52649,5,7,2,1,1,1
52650,99,4,5,2,1,2
52651,99,9,2,1,1,2
52652,4,5,5,1,1,2
52653,4,8,5,1,1,2
52654,NA,NA,NA,NA,NA,NA
52655,3,7,5,1,1,1
52656,2,4,5,1,1,2
52657,99,4,1,2,1,2
52658,6,4,3,1,2,2
52659,6,4,5,2,1,2
52660,1,4,3,1,1,2
52661,2,6,4,1,2,1
52662,3,8,5,1,1,1
52663,1,8,3,1,1,1
52664,3,7,2,1,1,1
52665,4,11,5,1,1,2
52666,6,4,5,2,1,2
52667,1,9,5,1,1,2
52668,99,5,2,1,1,2
52669,6,3,4,1,1,2
52670,99,5,1,2,1,2
52671,5,5,5,1,1,2
52672,3,7,4,1,1,2
52673,99,6,4,1,1,2
52674,4,6,5,1,1,2
52675,1,9,4,1,3,2
52676,99,4,5,1,1,2
52677,99,3,1,2,1,2
52678,2,8,2,1,1,2
52679,3,8,5,1,1,2
52680,1,6,4,1,1,1
52681,3,3,2,1,1,2
52682,99,5,5,1,1,2
52683,6,8,3,2,1,2
52684,6,7,3,1,2,1
52685,3,5,1,2,1,2
52686,1,7,4,1,1,2
52687,99,3,4,2,1,2
52688,99,4,5,2,1,2
52689,1,8,4,1,2,2
52690,2,8,3,1,1,1
52691,2,5,5,1,2,1
52692,4,5,5,1,1,2
52693,99,5,4,1,1,2
52694,99,5,1,2,1,2
52695,2,9,3,1,1,2
52696,99,4,1,2,1,2
52697,1,11,3,1,1,2
52698,6,2,3,2,1,2
52699,99,5,4,1,1,2
52700,6,7,5,1,1,1
52701,99,4,1,2,1,2
52702,1,6,3,1,1,2
52703,3,10,3,1,1,2
52704,99,4,1,2,1,2
52705,99,5,2,2,1,2
52706,1,4,2,3,2,1
52707,5,10,3,1,1,2
52708,6,4,5,2,1,2
52709,1,4,4,1,1,2
52710,1,7,2,3,1,2
52711,3,5,3,1,1,2
52712,3,6,2,2,1,2
52713,1,6,2,1,1,2
52714,3,4,5,2,1,2
52715,99,3,3,2,1,2
52716,2,6,2,1,3,2
52717,3,6,5,1,1,2
52718,4,3,5,2,1,2
52719,3,8,5,1,1,2
52720,1,3,1,1,1,2
52721,99,5,5,1,1,2
52722,1,7,3,1,2,2
52723,1,7,5,1,2,2
52724,99,3,2,2,1,2
52725,4,8,5,1,1,2
52726,3,5,5,2,1,1
52727,99,7,3,2,1,2
52728,99,4,3,2,1,2
52729,3,7,5,1,2,2
52730,3,5,5,1,1,2
52731,1,5,5,1,2,1
52732,99,6,1,2,1,2
52733,1,5,4,1,1,1
52734,6,5,1,2,1,2
52735,3,6,2,1,1,1
52736,3,9,5,1,1,2
52737,1,6,3,1,1,2
52738,1,6,3,1,1,2
52739,3,8,5,1,1,1
52740,2,1,1,3,1,2
52741,3,7,5,1,2,1
52742,6,8,5,1,1,2
52743,2,7,5,1,1,2
52744,2,3,5,1,2,1
52745,3,7,5,1,1,2
52746,NA,NA,NA,NA,NA,NA
52747,1,5,4,1,1,2
52748,6,4,5,3,1,2
52749,99,6,5,1,1,2
52750,1,4,2,1,1,1
52751,1,4,2,1,1,2
52752,1,5,3,1,1,2
52753,2,6,3,1,1,1
52754,99,4,4,2,1,2
52755,3,8,5,1,1,2
52756,4,5,5,1,2,2
52757,5,4,3,1,1,2
52758,1,8,3,1,1,1
52759,6,5,5,1,1,2
52760,6,4,3,1,1,2
52761,99,9,4,1,1,2
52762,99,4,3,2,1,2
52763,99,4,3,2,1,2
52764,2,6,5,1,1,2
52765,1,4,2,2,1,1
52766,4,7,5,1,1,2
52767,6,12,1,1,1,2
52768,1,5,1,2,1,2
52769,1,10,4,1,1,1
52770,99,7,1,2,1,2
52771,99,4,1,2,1,2
52772,3,8,3,1,1,2
52773,6,10,5,1,1,1
52774,1,999,4,1,1,1
52775,3,5,3,2,1,2
52776,1,6,2,1,1,2
52777,99,6,2,2,1,2
52778,99,4,5,1,1,2
52779,6,9,2,2,1,2
52780,6,7,5,1,1,2
52781,77,4,3,2,1,2
52782,1,7,5,1,1,1
52783,2,5,1,2,1,2
52784,99,5,1,2,1,2
52785,99,5,2,2,1,2
52786,1,6,1,1,1,2
52787,1,9,3,1,1,1
52788,3,4,3,2,1,2
52789,1,5,5,1,1,1
52790,99,6,2,2,1,2
52791,1,7,3,1,1,2
52792,3,6,3,1,1,2
52793,3,3,4,2,1,2
52794,99,5,2,2,1,1
52795,2,8,5,1,1,2
52796,99,8,3,1,1,2
52797,2,5,2,2,2,1
52798,99,3,1,2,1,2
52799,6,6,2,2,1,1
52800,3,5,1,2,1,2
52801,99,6,1,2,9,2
52802,5,4,2,2,1,2
52803,1,7,4,1,1,1
52804,99,4,2,2,1,2
52805,99,4,1,2,1,2
52806,99,3,1,2,1,2
52807,3,10,4,1,1,1
52808,2,9,5,1,1,2
52809,99,4,3,2,1,2
52810,99,8,5,1,1,2
52811,1,7,2,1,1,1
52812,99,3,3,1,1,2
52813,1,6,3,1,2,1
52814,4,5,5,1,1,2
52815,3,12,4,1,2,1
52816,2,8,4,1,2,1
52817,3,3,1,2,1,1
52818,99,5,2,2,1,2
52819,3,4,4,1,1,2
52820,6,10,2,2,2,1
52821,1,6,4,1,1,2
52822,6,3,1,2,1,2
52823,99,4,3,2,2,1
52824,1,11,3,1,1,1
52825,4,5,1,2,1,2
52826,2,10,3,1,2,1
52827,2,5,5,1,1,2
52828,1,6,4,1,1,1
52829,1,4,1,2,1,1
52830,1,7,2,1,1,2
52831,99,4,4,1,1,2
52832,1,6,2,1,1,1
52833,3,4,1,2,1,2
52834,3,7,4,1,1,2
52835,2,3,3,2,1,2
52836,1,7,5,1,3,2
52837,99,9,1,2,1,2
52838,1,8,4,1,2,1
52839,3,7,5,1,1,1
52840,6,8,4,1,1,2
52841,99,6,5,1,1,2
52842,4,6,5,1,1,2
52843,1,7,3,1,1,2
52844,1,6,3,1,1,2
52845,1,5,4,1,1,2
52846,6,5,5,2,1,2
52847,99,3,3,2,2,2
52848,1,4,2,2,1,1
52849,1,8,3,1,1,2
52850,6,6,1,2,1,2
52851,99,3,1,1,1,2
52852,1,5,1,2,1,2
52853,3,7,5,1,1,2
52854,6,7,1,1,1,2
52855,1,1,4,2,1,2
52856,6,9,5,1,1,1
52857,1,5,4,1,2,2
52858,1,5,3,1,1,2
52859,99,5,1,2,1,2
52860,99,5,1,2,1,2
52861,99,5,2,2,3,2
52862,99,3,2,2,1,2
52863,2,7,4,1,1,1
52864,1,4,5,2,1,2
52865,3,6,5,1,1,2
52866,6,9,2,2,1,2
52867,6,8,5,1,2,2
52868,99,4,2,2,9,2
52869,4,5,4,1,1,2
52870,5,4,3,1,1,2
52871,6,2,99,2,1,2
52872,99,5,4,1,1,2
52873,3,6,1,1,1,2
52874,2,3,2,1,1,2
52875,4,8,5,1,1,2
52876,1,6,3,1,1,2
52877,5,8,3,1,1,2
52878,3,5,4,2,1,2
52879,3,8,5,1,1,2
52880,4,7,5,1,1,1
52881,3,7,5,1,1,2
52882,6,4,4,1,1,2
52883,3,5,4,1,1,2
52884,99,5,5,1,1,2
52885,3,5,3,2,1,2
52886,2,9,5,1,1,2
52887,99,4,2,2,1,2
52888,5,6,3,1,1,1
52889,99,6,2,2,1,1
52890,99,5,2,2,1,2
52891,4,5,5,1,1,2
52892,99,4,4,2,1,2
52893,6,5,4,1,1,2
52894,1,5,1,2,1,2
52895,2,5,5,1,2,2
52896,1,6,3,2,1,2
52897,6,8,4,1,1,1
52898,99,4,2,2,1,2
52899,99,3,1,2,9,2
52900,3,6,2,2,1,2
52901,4,5,4,1,1,1
52902,3,6,5,1,1,2
52903,99,5,4,1,1,2
52904,4,6,3,1,1,2
52905,3,9,5,1,1,2
52906,NA,NA,NA,NA,NA,NA
52907,3,8,5,1,1,2
52908,3,4,5,1,1,2
52909,1,6,5,1,1,1
52910,1,9,1,1,1,2
52911,99,4,1,2,1,1
52912,4,6,4,1,1,2
52913,6,4,1,2,1,2
52914,3,5,5,1,1,2
52915,99,3,2,2,1,2
52916,4,4,4,2,1,2
52917,3,8,5,1,1,2
52918,1,8,2,2,1,1
52919,1,9,3,1,1,2
52920,99,5,2,2,1,2
52921,2,9,5,1,1,2
52922,1,7,1,1,1,1
52923,1,12,1,1,1,1
52924,1,8,4,1,1,1
52925,1,5,2,2,1,2
52926,99,5,3,2,1,2
52927,4,7,2,1,1,1
52928,99,5,2,2,1,2
52929,3,5,4,2,2,2
52930,3,6,3,1,1,1
52931,6,9,5,1,1,2
52932,1,6,3,1,1,2
52933,1,7,2,3,1,2
52934,99,4,2,2,1,2
52935,1,7,4,1,2,2
52936,2,3,3,2,1,2
52937,99,5,4,2,1,2
52938,1,10,4,1,1,2
52939,99,4,4,2,1,2
52940,99,4,3,2,1,2
52941,6,9,2,2,1,2
52942,2,9,5,1,1,2
52943,99,5,3,2,1,2
52944,1,6,2,2,1,2
52945,2,7,5,1,2,1
52946,4,8,1,2,1,2
52947,99,4,4,1,1,2
52948,1,6,4,1,2,1
52949,99,4,5,1,1,2
52950,3,4,1,2,1,2
52951,99,5,3,3,1,2
52952,4,5,4,1,1,2
52953,2,4,5,1,1,2
52954,1,5,2,2,1,1
52955,3,6,4,1,1,1
52956,99,5,1,2,1,1
52957,1,4,2,2,1,2
52958,6,7,4,1,1,1
52959,99,6,2,2,1,2
52960,6,8,5,1,2,2
52961,2,5,3,1,1,2
52962,3,3,1,2,1,1
52963,3,5,3,1,1,2
52964,4,8,5,1,1,1
52965,1,11,1,1,1,2
52966,99,3,1,1,1,2
52967,6,1,2,2,1,2
52968,99,3,1,1,1,2
52969,1,6,5,1,1,2
52970,6,9,4,1,1,2
52971,1,12,3,1,1,1
52972,99,3,1,2,1,1
52973,1,8,3,1,2,1
52974,1,10,2,1,1,2
52975,2,5,2,2,1,2
52976,99,5,5,1,1,2
52977,2,6,5,1,1,2
52978,1,8,5,1,1,1
52979,6,5,2,1,1,2
52980,5,7,3,1,1,1
52981,1,7,2,1,2,2
52982,99,6,1,2,1,2
52983,2,6,4,1,1,2
52984,99,3,2,2,1,2
52985,1,5,4,1,1,1
52986,2,9,3,1,1,2
52987,1,7,3,2,1,2
52988,99,6,3,1,1,2
52989,1,8,5,1,1,2
52990,2,8,4,1,1,1
52991,1,11,5,1,1,2
52992,1,4,2,1,1,2
52993,2,4,2,1,1,2
52994,2,5,2,2,1,2
52995,6,7,5,1,3,2
52996,6,8,5,1,2,2
52997,6,9,2,2,1,2
52998,1,9,3,1,1,2
52999,1,7,2,1,1,2
53000,99,4,1,2,9,2
53001,1,6,2,2,1,2
53002,1,12,2,1,2,1
53003,1,6,3,1,1,2
53004,99,1,1,2,1,2
53005,1,5,2,1,1,2
53006,1,9,3,1,1,2
53007,99,4,2,2,1,2
53008,3,7,5,1,2,1
53009,5,6,5,1,1,1
53010,2,5,1,3,1,2
53011,3,6,5,1,1,2
53012,2,7,5,1,2,1
53013,6,6,3,1,3,1
53014,99,5,2,2,1,2
53015,6,8,3,1,1,2
53016,1,7,2,2,1,2
53017,4,7,1,1,1,2
53018,4,10,5,1,1,2
53019,3,6,1,1,1,2
53020,5,7,2,2,1,2
53021,99,7,1,2,1,2
53022,6,8,5,1,2,1
53023,1,8,3,1,1,1
53024,1,7,3,1,1,2
53025,2,5,5,1,1,2
53026,5,8,4,1,2,2
53027,3,6,5,1,1,1
53028,1,12,4,1,1,1
53029,6,9,4,2,1,2
53030,99,3,1,2,1,2
53031,1,6,5,1,1,2
53032,2,7,5,1,1,2
53033,2,6,2,2,1,2
53034,6,5,4,1,1,2
53035,1,3,4,2,1,1
53036,99,5,2,2,1,2
53037,4,6,5,1,1,2
53038,6,8,5,1,1,1
53039,3,4,5,1,1,2
53040,3,13,5,1,1,1
53041,6,7,5,1,1,2
53042,99,3,4,2,1,2
53043,6,9,5,1,1,2
53044,1,10,5,1,1,1
53045,3,4,5,1,1,2
53046,3,5,2,3,1,2
53047,2,4,3,1,1,2
53048,3,5,3,1,2,1
53049,6,4,77,2,1,2
53050,1,5,4,1,1,2
53051,6,5,4,1,2,1
53052,99,5,2,2,1,2
53053,3,6,5,1,2,2
53054,4,7,5,1,1,2
53055,6,6,3,1,1,2
53056,1,5,4,1,1,1
53057,99,5,2,2,1,2
53058,6,9,5,1,1,2
53059,99,6,4,2,3,2
53060,99,4,2,2,1,2
53061,99,6,5,1,1,2
53062,99,6,1,2,1,2
53063,2,6,3,2,1,2
53064,3,4,3,1,1,2
53065,99,3,1,1,1,2
53066,99,4,2,2,1,2
53067,99,5,4,2,1,2
53068,6,5,2,1,1,2
53069,99,6,4,1,1,2
53070,3,11,3,1,1,2
53071,99,5,1,2,1,2
53072,3,6,2,2,1,2
53073,99,4,5,1,1,2
53074,99,4,2,2,1,2
53075,1,13,5,1,1,2
53076,3,6,4,1,1,1
53077,3,4,5,1,1,2
53078,6,3,3,2,1,2
53079,99,3,3,2,1,2
53080,99,4,1,2,1,2
53081,3,7,4,1,2,2
53082,99,7,5,1,1,2
53083,2,8,3,1,1,2
53084,4,4,5,1,1,2
53085,5,6,3,1,1,1
53086,99,5,2,2,1,2
53087,1,5,4,1,1,1
53088,3,6,5,1,1,2
53089,99,4,1,2,1,2
53090,1,4,3,1,1,2
53091,4,5,4,1,1,1
53092,1,5,5,1,1,2
53093,6,6,5,1,1,2
53094,99,6,1,2,1,2
53095,6,6,4,3,1,2
53096,99,6,4,1,1,2
53097,99,5,3,2,1,2
53098,4,8,5,1,1,2
53099,NA,NA,NA,NA,NA,NA
53100,2,10,5,1,2,1
53101,4,7,4,1,1,2
53102,2,5,4,1,1,2
53103,1,9,5,1,1,2
53104,5,5,2,2,1,2
53105,2,5,3,1,1,1
53106,1,7,4,1,1,2
53107,99,4,1,2,9,2
53108,3,5,2,2,1,1
53109,4,4,2,1,1,2
53110,3,4,3,2,1,2
53111,99,6,1,2,1,2
53112,3,5,1,2,1,2
53113,6,4,3,2,2,2
53114,99,5,4,2,1,2
53115,99,5,3,2,1,2
53116,99,5,5,2,1,2
53117,3,8,5,1,2,1
53118,3,3,1,2,1,2
53119,3,4,3,1,1,1
53120,2,7,3,1,1,1
53121,3,11,4,1,1,2
53122,1,10,3,1,1,2
53123,2,7,1,2,1,2
53124,1,8,3,1,1,2
53125,4,6,3,1,1,2
53126,99,4,1,2,1,2
53127,1,9,4,1,1,2
53128,1,5,5,1,1,2
53129,4,5,5,1,1,2
53130,2,5,1,2,1,2
53131,99,4,2,2,1,2
53132,99,5,4,2,1,2
53133,3,10,4,1,1,1
53134,99,3,2,2,1,2
53135,99,5,1,2,1,2
53136,1,8,77,1,1,1
53137,6,7,3,1,1,2
53138,1,4,4,2,1,1
53139,4,7,5,1,1,2
53140,99,5,1,2,1,2
53141,99,5,3,2,1,2
53142,99,777,99,3,1,2
53143,3,10,2,1,3,1
53144,3,2,2,2,1,1
53145,1,4,5,1,1,1
53146,6,7,3,1,1,2
53147,1,4,4,1,1,1
53148,2,5,2,2,1,2
53149,3,8,5,1,2,1
53150,1,7,4,1,1,2
53151,1,5,4,3,2,1
53152,2,4,3,1,1,2
53153,99,7,5,1,1,2
53154,5,4,5,1,1,2
53155,99,8,1,1,1,2
53156,3,4,1,2,1,2
53157,1,9,4,1,1,1
53158,4,6,4,2,1,2
53159,1,7,4,1,2,2
53160,1,5,3,2,1,2
53161,1,5,2,2,1,1
53162,99,4,5,2,1,2
53163,99,6,2,3,1,1
53164,6,5,2,2,1,2
53165,1,6,4,1,1,2
53166,1,8,5,1,1,2
53167,4,10,3,1,1,1
53168,99,7,5,1,1,2
53169,3,6,5,1,2,1
53170,6,7,2,2,1,2
53171,99,5,3,2,1,2
53172,3,7,5,1,1,1
53173,2,5,3,2,1,2
53174,6,5,4,1,1,2
53175,3,8,4,1,1,2
53176,6,4,5,1,1,2
53177,2,5,5,1,1,2
53178,99,2,2,2,1,2
53179,99,5,2,2,1,2
53180,6,3,99,2,1,2
53181,1,12,2,1,2,1
53182,2,7,5,1,1,1
53183,4,5,5,1,1,2
53184,3,5,5,1,1,1
53185,99,3,3,2,1,1
53186,5,3,5,1,2,1
53187,6,12,2,1,2,1
53188,5,3,3,2,1,2
53189,1,9,3,1,1,2
53190,1,7,1,1,1,2
53191,1,6,4,1,1,2
53192,3,6,5,1,1,2
53193,6,9,5,1,1,2
53194,99,5,1,2,1,2
53195,3,9,5,1,1,1
53196,2,5,3,2,1,2
53197,99,3,1,2,1,2
53198,5,5,4,2,1,2
53199,2,5,1,2,1,2
53200,5,7,5,1,1,2
53201,99,4,3,1,1,2
53202,99,6,4,1,1,2
53203,6,8,3,2,1,1
53204,6,4,2,2,1,2
53205,1,8,5,1,1,1
53206,6,7,5,1,3,2
53207,3,5,4,1,1,2
53208,5,5,3,1,1,2
53209,3,7,5,1,1,1
53210,6,4,2,2,1,2
53211,2,6,5,1,1,2
53212,1,3,5,2,1,2
53213,99,4,2,2,1,1
53214,6,4,2,2,1,2
53215,99,6,5,1,1,2
53216,3,6,5,1,1,1
53217,99,4,3,2,1,2
53218,1,6,1,2,1,2
53219,6,6,5,1,2,2
53220,99,5,2,2,1,2
53221,2,6,4,1,1,2
53222,1,7,3,1,1,1
53223,3,7,5,1,1,2
53224,3,5,3,1,1,2
53225,3,9,3,1,2,1
53226,2,4,5,2,1,2
53227,6,3,5,1,1,2
53228,1,6,2,1,1,2
53229,6,4,2,2,1,1
53230,99,4,1,2,1,2
53231,99,3,2,2,9,2
53232,99,5,2,2,1,2
53233,2,8,1,2,1,1
53234,3,6,5,1,1,2
53235,1,9,2,1,1,1
53236,4,5,4,2,1,2
53237,6,9,5,1,3,1
53238,99,4,4,2,1,2
53239,5,6,5,1,2,1
53240,99,5,3,2,1,2
53241,3,3,5,2,1,2
53242,NA,NA,NA,NA,NA,NA
53243,6,5,5,1,2,2
53244,3,4,4,1,1,2
53245,99,5,2,2,1,2
53246,1,8,1,2,1,2
53247,NA,NA,NA,NA,NA,NA
53248,99,5,1,2,9,2
53249,6,4,4,2,2,1
53250,1,6,4,2,1,2
53251,3,4,1,1,1,2
53252,6,5,2,2,1,2
53253,4,5,5,1,1,1
53254,3,5,3,2,1,2
53255,5,6,3,3,1,2
53256,99,5,2,2,1,2
53257,1,11,3,1,1,2
53258,99,5,3,2,1,2
53259,6,5,5,1,1,2
53260,1,4,1,2,1,2
53261,6,7,5,1,3,1
53262,3,5,4,2,1,2
53263,6,6,4,1,1,2
53264,99,5,2,2,1,2
53265,77,5,2,1,1,2
53266,99,5,4,1,1,2
53267,1,5,5,1,1,2
53268,3,11,5,1,2,1
53269,99,4,3,2,1,2
53270,99,4,4,2,1,2
53271,1,7,5,1,1,2
53272,99,5,4,1,1,2
53273,6,13,5,1,1,1
53274,99,6,1,1,1,1
53275,1,5,4,1,1,1
53276,3,9,5,1,1,2
53277,99,6,2,2,1,2
53278,3,4,3,2,1,2
53279,99,3,1,2,9,2
53280,99,5,2,2,1,1
53281,3,6,2,2,1,2
53282,99,4,2,2,1,2
53283,1,7,4,1,1,2
53284,3,4,2,2,1,2
53285,2,5,1,2,1,2
53286,1,8,5,1,1,2
53287,1,5,4,3,1,1
53288,1,4,3,2,1,1
53289,4,5,5,2,1,2
53290,1,8,2,2,1,1
53291,6,9,4,1,1,2
53292,4,3,2,2,1,2
53293,1,4,1,2,1,1
53294,3,7,1,1,1,2
53295,3,2,3,2,1,2
53296,99,3,1,2,1,2
53297,1,7,3,1,1,1
53298,99,4,3,2,1,2
53299,1,9,5,1,1,2
53300,2,6,4,1,1,2
53301,5,5,5,2,1,2
53302,6,8,5,1,2,2
53303,1,5,2,1,1,2
53304,1,5,1,1,1,2
53305,99,4,2,2,1,2
53306,1,5,5,1,1,2
53307,6,9,5,1,2,1
53308,3,8,5,1,1,2
53309,1,9,3,1,1,2
53310,3,7,5,1,2,1
53311,99,6,3,2,1,1
53312,4,10,5,1,1,2
53313,3,9,1,2,1,2
53314,4,5,2,2,1,2
53315,6,5,3,1,1,2
53316,3,6,5,1,1,2
53317,4,5,5,1,2,2
53318,2,7,1,2,1,2
53319,1,6,4,1,1,1
53320,4,6,1,2,1,2
53321,99,4,2,2,1,2
53322,99,4,3,2,1,1
53323,1,8,4,1,2,1
53324,4,6,5,1,1,2
53325,3,5,3,1,1,1
53326,1,5,3,1,1,1
53327,99,4,3,2,1,2
53328,6,9,1,1,1,2
53329,99,2,2,2,3,2
53330,1,5,4,1,2,2
53331,99,6,3,2,1,2
53332,1,8,3,1,1,2
53333,99,5,3,2,1,2
53334,99,999,2,2,1,2
53335,6,6,4,1,1,2
53336,99,4,1,2,1,2
53337,99,5,2,2,1,1
53338,4,4,2,2,1,2
53339,6,5,5,2,1,2
53340,2,4,1,2,1,2
53341,3,5,5,1,2,1
53342,2,8,4,1,2,1
53343,5,7,3,2,1,2
53344,1,8,5,1,1,1
53345,1,5,2,2,2,2
53346,4,6,4,1,1,2
53347,1,9,5,1,1,2
53348,3,6,3,1,1,2
53349,1,11,5,1,1,2
53350,3,7,4,1,1,2
53351,1,4,1,1,1,2
53352,5,6,5,1,1,2
53353,6,4,5,2,1,2
53354,3,4,3,2,1,2
53355,3,4,2,2,2,2
53356,6,4,1,2,1,2
53357,1,6,1,1,1,2
53358,1,6,2,2,1,2
53359,99,4,3,2,1,2
53360,5,5,4,2,1,2
53361,6,7,4,1,1,2
53362,3,10,5,1,1,2
53363,6,5,1,2,1,2
53364,1,5,3,1,1,2
53365,4,5,3,2,1,1
53366,3,4,3,1,1,2
53367,1,5,1,2,2,2
53368,4,6,3,2,1,1
53369,4,6,5,1,1,2
53370,1,5,2,2,2,2
53371,6,5,5,1,1,2
53372,1,6,2,1,1,2
53373,2,7,5,1,2,1
53374,6,4,5,3,1,2
53375,5,7,3,1,1,1
53376,99,5,4,2,1,2
53377,2,7,5,1,2,1
53378,77,2,3,2,1,2
53379,3,7,4,1,1,1
53380,99,4,1,2,1,2
53381,3,1,4,2,1,2
53382,1,7,4,1,2,1
53383,1,4,5,2,1,2
53384,6,4,2,2,1,2
53385,4,6,5,1,1,2
53386,99,4,2,3,9,2
53387,1,6,4,1,2,2
53388,99,4,4,1,1,2
53389,6,8,5,1,1,2
53390,99,4,5,2,1,2
53391,2,9,3,1,2,1
53392,2,4,4,1,1,2
53393,3,4,5,1,1,2
53394,99,2,3,2,9,2
53395,1,6,5,1,1,2
53396,1,6,5,1,1,2
53397,2,5,3,1,1,2
53398,1,5,2,2,1,2
53399,1,4,4,1,1,2
53400,99,8,1,1,1,2
53401,1,6,4,1,1,2
53402,4,6,5,1,2,2
53403,1,7,4,1,2,1
53404,3,10,5,1,1,2
53405,1,7,1,2,1,1
53406,3,5,3,1,1,2
53407,99,4,1,2,1,2
53408,77,4,4,2,1,2
53409,4,4,2,2,1,2
53410,4,7,5,1,2,2
53411,1,7,3,1,1,2
53412,3,4,1,2,1,2
53413,99,5,1,2,1,1
53414,3,6,3,1,1,2
53415,6,6,5,1,1,2
53416,2,6,5,1,1,2
53417,1,13,1,1,2,1
53418,99,8,1,2,1,2
53419,99,4,3,2,1,2
53420,4,13,5,1,1,2
53421,99,4,1,2,1,2
53422,5,6,1,2,1,2
53423,1,6,1,1,1,2
53424,6,8,4,1,2,1
53425,6,9,5,1,1,2
53426,99,4,2,2,2,2
53427,3,13,5,1,1,2
53428,6,4,5,1,1,2
53429,99,7,3,1,1,2
53430,6,8,5,1,1,2
53431,99,6,1,2,1,2
53432,99,4,3,2,1,2
53433,6,8,2,1,1,2
53434,3,6,2,2,1,2
53435,1,8,5,1,2,1
53436,6,10,4,1,1,2
53437,1,6,3,1,1,1
53438,2,5,5,1,1,2
53439,1,8,4,1,1,2
53440,1,9,4,1,2,1
53441,99,777,2,2,1,2
53442,3,6,5,1,1,1
53443,3,5,5,1,1,2
53444,5,4,5,1,1,2
53445,2,5,1,2,1,1
53446,99,4,3,2,9,2
53447,99,4,2,3,9,2
53448,99,5,3,2,1,2
53449,3,10,4,1,1,1
53450,6,2,3,2,1,2
53451,4,8,1,1,1,2
53452,1,8,4,1,2,1
53453,1,3,3,2,1,2
53454,99,5,2,2,1,2
53455,99,4,1,2,1,2
53456,99,6,3,2,1,2
53457,99,5,2,1,1,1
53458,5,8,5,1,1,1
53459,1,3,4,2,1,2
53460,99,5,3,2,1,2
53461,3,6,1,3,1,1
53462,6,11,5,1,1,2
53463,99,6,5,1,1,1
53464,5,5,3,3,1,2
53465,4,5,5,1,2,2
53466,3,6,5,1,1,2
53467,1,7,4,2,1,1
53468,5,4,3,1,1,2
53469,1,8,4,1,1,2
53470,6,9,1,2,1,2
53471,99,5,5,1,1,2
53472,1,8,4,1,2,1
53473,3,5,3,2,1,2
53474,99,4,1,2,1,2
53475,6,11,5,1,1,2
53476,1,11,3,1,1,1
53477,2,9,4,1,1,2
