"seqn","hod050","hoq065"
101576,4,2
101577,5,2
101578,6,1
101579,5,1
101580,10,1
101581,4,2
101582,9,2
101583,3,2
101584,5,1
101585,3,2
101586,4,2
101587,6,2
101588,3,2
101589,4,1
101590,7,1
101591,8,1
101592,8,2
101593,4,2
101594,5,1
101595,3,1
101596,9,1
101597,8,1
101598,5,2
101599,3,2
101600,8,1
101601,5,1
101602,5,2
101603,6,1
101604,5,3
101605,5,1
101606,5,1
101607,5,2
101608,7,1
101609,9,1
101610,4,2
101611,10,2
101612,6,1
101613,5,2
101614,10,1
101615,7,1
101616,5,2
101617,5,1
101618,7,1
101619,8,2
101620,7,1
101621,5,1
101622,3,1
101623,4,1
101624,5,2
101625,6,1
101626,5,1
101627,7,1
101628,5,2
101629,7,1
101630,5,1
101631,7,2
101632,9,1
101633,6,2
101634,7,1
101635,6,1
101636,5,2
101637,4,2
101638,8,1
101639,6,2
101640,8,1
101641,7,1
101642,8,1
101643,4,2
101644,7,2
101645,8,1
101646,5,2
101647,NA,NA
101648,4,2
101649,8,1
101650,6,1
101651,5,1
101652,7,1
101653,6,2
101654,4,1
101655,6,1
101656,6,1
101657,5,2
101658,5,3
101659,6,1
101660,8,1
101661,3,1
101662,6,1
101663,7,1
101664,3,1
101665,5,1
101666,3,2
101667,1,2
101668,5,3
101669,3,2
101670,6,1
101671,5,1
101672,6,1
101673,5,2
101674,NA,NA
101675,3,2
101676,8,1
101677,5,1
101678,6,1
101679,1,2
101680,2,2
101681,4,2
101682,9,1
101683,11,1
101684,4,2
101685,6,1
101686,8,1
101687,5,2
101688,5,1
101689,5,1
101690,6,2
101691,4,2
101692,13,1
101693,4,2
101694,8,1
101695,5,2
101696,6,1
101697,7,1
101698,3,1
101699,4,1
101700,6,1
101701,4,1
101702,5,1
101703,10,2
101704,5,1
101705,3,2
101706,3,2
101707,6,1
101708,NA,NA
101709,4,2
101710,7,1
101711,8,1
101712,4,1
101713,8,1
101714,5,2
101715,7,1
101716,4,2
101717,7,1
101718,5,1
101719,8,1
101720,5,1
101721,6,1
101722,4,1
101723,7,1
101724,8,1
101725,6,1
101726,5,1
101727,12,2
101728,6,1
101729,5,2
101730,10,1
101731,4,2
101732,7,1
101733,5,2
101734,7,1
101735,4,1
101736,6,1
101737,8,1
101738,4,1
101739,4,2
101740,6,1
101741,5,2
101742,7,2
101743,12,1
101744,3,2
101745,5,2
101746,7,1
101747,10,1
101748,5,1
101749,5,1
101750,10,1
101751,8,1
101752,5,2
101753,8,1
101754,6,1
101755,6,1
101756,6,1
101757,7,1
101758,2,2
101759,9,1
101760,3,2
101761,5,2
101762,4,2
101763,6,1
101764,10,1
101765,3,2
101766,4,1
101767,5,1
101768,13,1
101769,10,1
101770,6,1
101771,NA,NA
101772,5,2
101773,7,1
101774,3,2
101775,4,2
101776,4,2
101777,7,1
101778,8,1
101779,5,1
101780,9,1
101781,8,2
101782,1,1
101783,7,1
101784,9,1
101785,6,2
101786,6,2
101787,4,2
101788,4,2
101789,6,1
101790,3,2
101791,7,1
101792,9,2
101793,13,1
101794,6,1
101795,2,2
101796,4,1
101797,5,2
101798,5,1
101799,7,2
101800,4,2
101801,6,1
101802,3,1
101803,NA,NA
101804,7,1
101805,7,3
101806,7,1
101807,2,1
101808,5,2
101809,6,1
101810,4,1
101811,7,2
101812,4,2
101813,10,1
101814,7,1
101815,4,2
101816,6,2
101817,6,1
101818,5,2
101819,5,2
101820,4,2
101821,4,1
101822,6,1
101823,6,2
101824,6,1
101825,6,2
101826,6,2
101827,9,1
101828,5,3
101829,4,1
101830,8,1
101831,6,1
101832,5,2
101833,11,1
101834,9,1
101835,7,2
101836,4,3
101837,6,2
101838,4,2
101839,6,1
101840,13,1
101841,7,1
101842,5,1
101843,6,1
101844,4,2
101845,4,2
101846,7,1
101847,5,2
101848,4,1
101849,4,2
101850,3,2
101851,4,2
101852,4,1
101853,2,2
101854,5,2
101855,6,1
101856,NA,NA
101857,5,3
101858,8,2
101859,4,2
101860,4,1
101861,7,1
101862,NA,NA
101863,5,2
101864,3,1
101865,5,2
101866,5,2
101867,4,2
101868,7,1
101869,3,1
101870,6,1
101871,6,2
101872,7,1
101873,9,1
101874,5,1
101875,6,1
101876,8,1
101877,4,1
101878,6,1
101879,5,1
101880,13,3
101881,6,1
101882,7,1
101883,9,1
101884,5,1
101885,7,1
101886,3,2
101887,5,1
101888,4,2
101889,8,1
101890,5,2
101891,3,2
101892,3,2
101893,4,2
101894,4,2
101895,5,1
101896,4,2
101897,6,2
101898,10,1
101899,6,1
101900,6,2
101901,6,1
101902,8,1
101903,5,2
101904,NA,NA
101905,6,2
101906,7,1
101907,5,2
101908,9,1
101909,5,2
101910,3,1
101911,4,2
101912,8,1
101913,7,1
101914,8,1
101915,7,1
101916,4,1
101917,5,1
101918,6,2
101919,4,2
101920,8,1
101921,5,1
101922,5,2
101923,8,2
101924,6,1
101925,3,2
101926,6,2
101927,NA,NA
101928,5,2
101929,4,2
101930,5,2
101931,6,2
101932,8,1
101933,8,1
101934,6,1
101935,3,2
101936,8,1
101937,3,2
101938,4,2
101939,6,1
101940,NA,NA
101941,8,1
101942,7,2
101943,6,2
101944,7,1
101945,6,2
101946,7,1
101947,5,1
101948,5,2
101949,5,1
101950,3,2
101951,5,2
101952,5,1
101953,9,1
101954,4,2
101955,7,2
101956,5,2
101957,4,2
101958,9,2
101959,6,1
101960,4,2
101961,4,2
101962,5,1
101963,4,2
101964,4,2
101965,8,1
101966,1,2
101967,2,2
101968,5,1
101969,5,1
101970,4,2
101971,4,1
101972,5,2
101973,3,2
101974,7,3
101975,6,1
101976,4,2
101977,NA,NA
101978,4,2
101979,4,2
101980,9,2
101981,NA,NA
101982,4,1
101983,10,1
101984,4,2
101985,3,2
101986,4,2
101987,7,1
101988,5,1
101989,5,2
101990,12,1
101991,2,2
101992,10,1
101993,7,1
101994,6,1
101995,6,1
101996,1,3
101997,3,2
101998,4,2
101999,9,1
102000,6,1
102001,6,1
102002,8,1
102003,8,1
102004,5,1
102005,7,2
102006,7,1
102007,7,1
102008,5,1
102009,5,1
102010,4,2
102011,NA,NA
102012,2,2
102013,8,1
102014,5,2
102015,6,2
102016,4,2
102017,4,2
102018,6,1
102019,999,9
102020,NA,NA
102021,1,2
102022,6,1
102023,3,9
102024,9,1
102025,4,1
102026,8,1
102027,4,1
102028,5,1
102029,5,2
102030,6,1
102031,6,2
102032,5,2
102033,2,2
102034,7,2
102035,4,2
102036,1,2
102037,5,2
102038,11,1
102039,7,1
102040,9,1
102041,NA,NA
102042,7,1
102043,8,1
102044,3,2
102045,5,2
102046,4,1
102047,4,2
102048,2,2
102049,5,2
102050,3,2
102051,13,1
102052,6,1
102053,4,2
102054,5,1
102055,6,1
102056,6,2
102057,5,2
102058,7,1
102059,8,1
102060,7,1
102061,5,2
102062,6,1
102063,12,1
102064,3,2
102065,5,2
102066,3,2
102067,5,2
102068,4,1
102069,3,2
102070,6,1
102071,6,1
102072,4,2
102073,6,2
102074,4,2
102075,4,2
102076,4,2
102077,5,2
102078,7,1
102079,7,1
102080,6,1
102081,4,1
102082,6,1
102083,NA,NA
102084,9,1
102085,4,2
102086,4,2
102087,5,1
102088,7,1
102089,5,2
102090,6,1
102091,NA,NA
102092,8,1
102093,4,3
102094,7,1
102095,NA,NA
102096,3,2
102097,4,1
102098,5,2
102099,5,1
102100,5,1
102101,8,1
102102,7,1
102103,8,1
102104,11,1
102105,6,2
102106,6,1
102107,7,1
102108,3,2
102109,NA,NA
102110,8,1
102111,6,1
102112,10,1
102113,5,2
102114,4,3
102115,3,2
102116,10,1
102117,NA,NA
102118,NA,NA
102119,7,1
102120,7,2
102121,NA,NA
102122,NA,NA
102123,1,2
102124,9,1
102125,NA,NA
102126,5,1
102127,3,2
102128,2,2
102129,4,2
102130,5,2
102131,2,2
102132,5,1
102133,4,2
102134,8,2
102135,2,2
102136,4,1
102137,7,1
102138,10,1
102139,6,1
102140,5,1
102141,7,1
102142,7,1
102143,NA,NA
102144,6,2
102145,4,2
102146,11,1
102147,6,1
102148,NA,NA
102149,5,2
102150,5,2
102151,3,2
102152,10,1
102153,5,1
102154,6,1
102155,4,2
102156,6,2
102157,5,2
102158,5,1
102159,9,1
102160,4,1
102161,1,2
102162,4,1
102163,4,1
102164,6,1
102165,4,2
102166,6,2
102167,7,1
102168,6,1
102169,5,1
102170,3,2
102171,3,1
102172,6,2
102173,4,1
102174,5,1
102175,6,2
102176,4,2
102177,5,1
102178,5,1
102179,5,1
102180,8,1
102181,10,1
102182,7,1
102183,7,1
102184,4,2
102185,4,1
102186,NA,NA
102187,6,2
102188,4,2
102189,6,1
102190,7,2
102191,8,2
102192,7,1
102193,8,1
102194,6,2
102195,4,2
102196,6,1
102197,9,1
102198,7,1
102199,8,1
102200,6,1
102201,4,2
102202,5,2
102203,4,1
102204,7,1
102205,4,1
102206,5,1
102207,NA,NA
102208,5,2
102209,NA,NA
102210,7,1
102211,6,2
102212,4,2
102213,5,1
102214,NA,NA
102215,10,1
102216,10,1
102217,8,1
102218,5,3
102219,5,1
102220,8,1
102221,4,2
102222,7,3
102223,6,1
102224,8,1
102225,7,1
102226,10,1
102227,4,2
102228,6,1
102229,3,2
102230,6,1
102231,6,1
102232,3,1
102233,7,2
102234,7,2
102235,6,2
102236,8,1
102237,3,2
102238,3,2
102239,7,1
102240,6,1
102241,6,3
102242,4,1
102243,NA,NA
102244,4,2
102245,5,2
102246,3,1
102247,9,1
102248,5,1
102249,3,2
102250,9,1
102251,7,1
102252,3,1
102253,5,2
102254,4,1
102255,3,2
102256,4,2
102257,6,2
102258,4,2
102259,9,1
102260,8,1
102261,NA,NA
102262,4,2
102263,8,1
102264,8,1
102265,4,2
102266,7,1
102267,5,1
102268,6,2
102269,6,1
102270,6,1
102271,2,2
102272,5,1
102273,10,1
102274,5,1
102275,7,1
102276,5,1
102277,4,1
102278,4,2
102279,7,1
102280,9,1
102281,7,1
102282,4,2
102283,3,1
102284,5,1
102285,6,1
102286,5,1
102287,8,1
102288,NA,NA
102289,6,1
102290,9,1
102291,NA,NA
102292,6,2
102293,3,2
102294,9,1
102295,4,2
102296,5,2
102297,7,1
102298,6,1
102299,2,2
102300,4,1
102301,3,2
102302,5,2
102303,8,1
102304,8,1
102305,6,2
102306,4,1
102307,NA,NA
102308,6,1
102309,9,1
102310,NA,NA
102311,9,1
102312,7,1
102313,5,1
102314,7,1
102315,4,2
102316,6,2
102317,6,1
102318,NA,NA
102319,5,2
102320,5,2
102321,6,1
102322,NA,NA
102323,3,2
102324,5,2
102325,10,1
102326,7,2
102327,6,2
102328,4,2
102329,5,1
102330,5,1
102331,6,1
102332,8,1
102333,4,2
102334,5,1
102335,5,1
102336,9,1
102337,4,1
102338,9,1
102339,5,1
102340,4,1
102341,8,2
102342,6,1
102343,3,2
102344,6,1
102345,10,1
102346,4,2
102347,3,2
102348,5,1
102349,7,1
102350,4,2
102351,4,2
102352,9,1
102353,5,2
102354,999,1
102355,6,2
102356,NA,NA
102357,6,2
102358,6,1
102359,NA,NA
102360,NA,NA
102361,3,2
102362,7,1
102363,4,2
102364,11,1
102365,4,1
102366,6,1
102367,5,2
102368,7,1
102369,4,2
102370,5,1
102371,5,1
102372,6,1
102373,5,1
102374,5,2
102375,5,2
102376,7,2
102377,4,1
102378,2,2
102379,NA,NA
102380,6,2
102381,6,1
102382,5,1
102383,3,1
102384,5,2
102385,6,1
102386,3,2
102387,2,2
102388,8,1
102389,5,1
102390,3,2
102391,5,1
102392,5,1
102393,3,2
102394,8,2
102395,8,1
102396,4,2
102397,7,1
102398,NA,NA
102399,6,1
102400,8,2
102401,6,2
102402,6,2
102403,6,1
102404,13,1
102405,2,2
102406,10,1
102407,6,2
102408,4,2
102409,4,2
102410,6,2
102411,9,1
102412,4,2
102413,NA,NA
102414,6,1
102415,8,1
102416,7,1
102417,4,2
102418,8,1
102419,6,1
102420,4,2
102421,4,2
102422,6,2
102423,4,2
102424,4,2
102425,7,2
102426,9,1
102427,5,1
102428,9,1
102429,6,1
102430,4,1
102431,6,1
102432,10,1
102433,6,1
102434,8,1
102435,5,1
102436,7,1
102437,4,2
102438,6,2
102439,6,2
102440,7,1
102441,13,1
102442,10,1
102443,4,1
102444,5,2
102445,5,1
102446,6,2
102447,7,1
102448,7,1
102449,6,1
102450,8,2
102451,4,1
102452,8,1
102453,12,1
102454,7,1
102455,9,1
102456,5,2
102457,6,2
102458,3,2
102459,7,1
102460,6,1
102461,3,2
102462,4,3
102463,9,1
102464,5,1
102465,7,1
102466,6,1
102467,5,2
102468,9,1
102469,4,1
102470,9,1
102471,4,2
102472,5,1
102473,7,1
102474,5,1
102475,3,2
102476,5,2
102477,5,2
102478,6,1
102479,8,3
102480,6,1
102481,7,1
102482,7,1
102483,7,1
102484,4,1
102485,NA,NA
102486,8,1
102487,6,1
102488,5,2
102489,12,1
102490,7,1
102491,6,2
102492,8,1
102493,5,1
102494,6,1
102495,999,3
102496,8,1
102497,7,2
102498,7,1
102499,6,2
102500,4,2
102501,8,1
102502,5,1
102503,5,1
102504,6,3
102505,7,1
102506,3,2
102507,4,1
102508,NA,NA
102509,6,2
102510,5,2
102511,7,1
102512,6,1
102513,7,1
102514,4,2
102515,2,1
102516,5,1
102517,5,1
102518,4,2
102519,4,2
102520,7,1
102521,4,2
102522,5,2
102523,5,2
102524,4,1
102525,4,2
102526,7,1
102527,6,1
102528,6,1
102529,7,1
102530,4,2
102531,6,1
102532,6,1
102533,NA,NA
102534,8,1
102535,4,2
102536,3,2
102537,6,1
102538,8,1
102539,8,1
102540,4,2
102541,4,1
102542,3,2
102543,7,2
102544,5,1
102545,4,2
102546,2,2
102547,4,2
102548,5,1
102549,5,2
102550,4,2
102551,999,3
102552,3,2
102553,3,2
102554,4,2
102555,3,2
102556,6,2
102557,5,1
102558,5,1
102559,5,2
102560,5,2
102561,4,1
102562,NA,NA
102563,5,2
102564,5,1
102565,5,1
102566,5,1
102567,4,2
102568,5,1
102569,1,3
102570,5,2
102571,5,2
102572,NA,NA
102573,3,2
102574,3,1
102575,8,1
102576,8,1
102577,10,1
102578,NA,NA
102579,2,1
102580,5,1
102581,5,1
102582,5,1
102583,4,1
102584,9,1
102585,3,1
102586,7,1
102587,6,2
102588,8,1
102589,4,2
102590,4,1
102591,8,1
102592,9,1
102593,9,1
102594,4,2
102595,7,1
102596,5,2
102597,7,1
102598,NA,NA
102599,5,1
102600,9,1
102601,5,2
102602,8,1
102603,7,2
102604,9,1
102605,5,2
102606,3,1
102607,10,1
102608,4,2
102609,5,1
102610,6,1
102611,3,2
102612,7,1
102613,5,2
102614,NA,NA
102615,5,1
102616,8,1
102617,7,1
102618,3,3
102619,8,1
102620,NA,NA
102621,7,1
102622,6,2
102623,3,2
102624,7,2
102625,7,1
102626,5,1
102627,5,1
102628,11,1
102629,10,1
102630,5,2
102631,2,2
102632,9,1
102633,5,2
102634,5,3
102635,10,1
102636,4,2
102637,6,2
102638,5,1
102639,4,2
102640,8,1
102641,6,2
102642,12,1
102643,10,1
102644,7,1
102645,8,1
102646,7,1
102647,6,1
102648,6,2
102649,5,2
102650,8,1
102651,7,1
102652,6,2
102653,4,2
102654,4,2
102655,NA,NA
102656,5,2
102657,8,1
102658,8,1
102659,3,2
102660,4,2
102661,8,1
102662,7,1
102663,7,1
102664,3,3
102665,4,1
102666,6,2
102667,3,1
102668,9,2
102669,6,2
102670,5,2
102671,1,2
102672,8,1
102673,4,1
102674,10,1
102675,4,2
102676,6,2
102677,5,1
102678,5,2
102679,11,1
102680,8,1
102681,6,3
102682,3,2
102683,4,1
102684,3,2
102685,6,2
102686,4,1
102687,6,1
102688,7,1
102689,3,2
102690,9,1
102691,5,1
102692,7,2
102693,4,1
102694,3,1
102695,3,2
102696,7,1
102697,7,1
102698,4,2
102699,7,1
102700,4,1
102701,8,1
102702,4,2
102703,6,1
102704,7,1
102705,5,1
102706,6,1
102707,5,1
102708,4,1
102709,8,2
102710,5,1
102711,8,2
102712,4,2
102713,4,2
102714,4,2
102715,NA,NA
102716,4,1
102717,8,1
102718,5,2
102719,6,1
102720,7,1
102721,2,2
102722,4,1
102723,1,2
102724,4,2
102725,8,1
102726,6,2
102727,6,2
102728,7,1
102729,5,1
102730,6,1
102731,4,2
102732,5,1
102733,NA,NA
102734,4,2
102735,7,2
102736,6,1
102737,5,1
102738,6,1
102739,3,1
102740,5,2
102741,7,1
102742,NA,NA
102743,4,2
102744,5,2
102745,5,1
102746,3,2
102747,6,1
102748,5,2
102749,NA,NA
102750,6,2
102751,7,1
102752,NA,NA
102753,8,2
102754,10,1
102755,6,1
102756,5,2
102757,6,1
102758,4,2
102759,5,1
102760,5,1
102761,2,2
102762,5,2
102763,7,1
102764,8,1
102765,6,1
102766,4,2
102767,8,1
102768,5,2
102769,2,2
102770,7,1
102771,6,1
102772,NA,NA
102773,7,1
102774,4,2
102775,3,2
102776,9,1
102777,4,1
102778,3,2
102779,5,1
102780,4,2
102781,6,2
102782,7,1
102783,4,2
102784,6,1
102785,6,1
102786,4,1
102787,5,2
102788,5,1
102789,5,1
102790,4,1
102791,4,1
102792,6,1
102793,7,1
102794,6,1
102795,12,2
102796,4,2
102797,NA,NA
102798,4,2
102799,4,2
102800,4,1
102801,4,1
102802,8,1
102803,NA,NA
102804,5,2
102805,6,1
102806,NA,NA
102807,10,1
102808,6,2
102809,NA,NA
102810,5,1
102811,4,1
102812,9,1
102813,4,1
102814,7,1
102815,5,1
102816,5,2
102817,5,1
102818,5,2
102819,7,1
102820,5,2
102821,4,1
102822,3,2
102823,3,2
102824,7,1
102825,6,1
102826,NA,NA
102827,6,2
102828,4,2
102829,6,1
102830,6,2
102831,8,1
102832,3,1
102833,5,2
102834,7,1
102835,6,1
102836,7,2
102837,1,2
102838,3,2
102839,7,1
102840,6,1
102841,4,1
102842,6,1
102843,10,1
102844,4,2
102845,3,2
102846,10,1
102847,7,2
102848,7,3
102849,6,1
102850,6,1
102851,8,1
102852,4,3
102853,5,1
102854,4,1
102855,5,1
102856,8,1
102857,5,2
102858,NA,NA
102859,NA,NA
102860,9,1
102861,6,2
102862,8,2
102863,4,1
102864,NA,NA
102865,5,1
102866,9,1
102867,12,1
102868,4,1
102869,4,2
102870,6,1
102871,8,1
102872,6,1
102873,8,1
102874,5,2
102875,9,1
102876,7,1
102877,7,1
102878,6,1
102879,5,3
102880,8,1
102881,9,1
102882,5,1
102883,6,1
102884,5,1
102885,5,2
102886,NA,NA
102887,3,1
102888,NA,NA
102889,6,1
102890,7,1
102891,5,1
102892,7,1
102893,8,1
102894,4,1
102895,4,2
102896,6,2
102897,8,1
102898,7,1
102899,6,1
102900,7,2
102901,6,1
102902,13,2
102903,6,1
102904,9,1
102905,5,1
102906,5,1
102907,NA,NA
102908,8,1
102909,5,2
102910,6,1
102911,6,1
102912,7,1
102913,5,2
102914,6,1
102915,7,2
102916,7,1
102917,7,1
102918,5,1
102919,7,1
102920,10,2
102921,4,2
102922,10,2
102923,6,1
102924,3,2
102925,6,2
102926,10,1
102927,10,1
102928,4,2
102929,4,2
102930,NA,NA
102931,5,2
102932,8,2
102933,5,2
102934,6,1
102935,5,2
102936,4,2
102937,6,2
102938,5,1
102939,4,1
102940,NA,NA
102941,3,2
102942,5,2
102943,7,1
102944,6,1
102945,6,1
102946,6,1
102947,5,1
102948,12,1
102949,8,3
102950,4,2
102951,11,1
102952,6,1
102953,1,2
102954,8,2
102955,6,1
102956,9,1
