"seqn","inq020","inq012","inq030","inq060","inq080","inq090","inq132","inq140","inq150","ind235","indfmmpi","indfmmpc","inq244","ind247"
41884,1,2,2,2,2,2,2,2,1,12,2.4,3,NA,NA
41885,1,2,2,2,2,2,2,1,1,11,4.65,3,NA,NA
41886,1,1,2,2,2,1,2,2,1,6,1.16,1,2,1
41887,2,2,2,2,2,1,2,2,2,4,1.05,1,2,99
41888,2,2,1,2,2,2,2,1,2,2,0.82,1,1,NA
41889,2,1,1,2,1,2,2,2,2,8,1.69,2,2,2
41890,1,2,2,2,2,2,2,2,1,3,0.58,1,2,1
41891,1,2,1,2,2,1,2,2,1,3,0.63,1,2,1
41892,2,2,1,1,2,2,2,1,1,77,NA,7,7,NA
41893,1,1,2,2,1,2,2,2,2,99,NA,3,9,NA
41894,1,2,2,2,2,2,2,2,2,5,0.87,1,2,1
41895,1,2,2,2,2,2,2,2,2,4,0.91,1,2,1
41896,1,1,2,2,2,2,2,2,1,4,0.73,1,2,1
41897,1,2,1,2,2,2,2,1,2,4,0.85,1,1,NA
41898,1,2,2,2,1,2,2,1,2,11,5,3,NA,NA
41899,1,2,2,2,2,2,2,2,2,77,NA,2,2,1
41900,1,2,2,2,2,2,1,2,2,1,0.13,1,1,NA
41901,1,2,1,2,2,2,2,2,2,5,1.54,2,2,1
41902,1,2,2,2,2,2,2,2,1,7,1.74,2,2,1
41903,1,2,2,2,2,2,2,2,2,10,2.04,3,NA,NA
41904,1,2,1,1,1,2,2,1,2,9,4.11,3,NA,NA
41905,1,2,2,2,2,2,2,2,2,10,3.4,3,NA,NA
41906,2,2,1,2,2,2,2,2,2,2,0.31,1,2,1
41907,1,2,2,2,2,2,1,2,1,77,NA,1,2,1
41908,1,2,2,2,2,2,2,2,2,3,0.96,1,NA,NA
41909,1,2,1,2,2,2,2,2,2,3,0.7,1,2,1
41910,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1
41911,1,2,2,2,2,2,2,2,2,6,2.69,3,2,5
41912,1,2,2,2,2,2,2,2,2,8,4.62,3,NA,NA
41913,1,2,2,2,1,2,2,1,1,12,5,3,NA,NA
41914,1,2,2,2,2,2,2,2,2,2,0.25,1,2,1
41915,1,1,2,2,1,2,2,1,1,8,3.77,3,NA,NA
41916,1,2,1,2,2,2,2,2,2,6,1.42,2,2,1
41917,1,2,2,2,2,2,2,2,2,7,1.69,2,2,1
41918,1,2,2,2,2,2,2,2,2,4,0.87,1,2,1
41919,1,2,2,2,2,2,2,1,2,9,4.38,3,NA,NA
41920,2,2,2,2,2,2,1,2,1,3,0.7,1,2,1
41921,2,2,2,2,2,2,2,2,2,1,0,1,2,1
41922,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
41923,1,1,2,2,2,2,2,1,2,8,4.7,3,NA,NA
41924,1,2,2,2,2,2,2,2,2,77,NA,3,NA,NA
41925,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
41926,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
41927,1,1,2,2,2,2,2,2,1,8,3.43,3,NA,NA
41928,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
41929,1,2,2,2,2,2,2,2,2,3,0.92,1,NA,NA
41930,1,2,2,2,2,2,2,1,2,4,1.02,1,2,2
41931,1,2,2,2,2,2,2,1,2,2,0.53,1,1,NA
41932,1,1,2,2,2,2,2,2,2,6,0.96,1,2,1
41933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41934,1,2,1,2,2,1,2,2,2,3,0.88,1,2,1
41935,1,2,2,2,2,2,2,2,2,8,2.26,3,NA,NA
41936,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
41937,1,2,2,2,2,2,2,1,2,7,1.3,1,NA,NA
41938,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
41939,1,2,2,2,2,2,2,2,2,10,3.49,3,NA,NA
41940,1,2,2,2,2,2,2,2,1,9,2.42,3,NA,NA
41941,1,2,2,2,2,2,2,1,2,11,4.07,3,NA,NA
41942,1,1,2,2,2,2,2,2,2,11,3.96,3,NA,NA
41943,1,2,2,2,2,2,2,2,2,10,2.66,3,NA,NA
41944,1,2,2,2,2,2,2,2,2,1,0,1,2,1
41945,1,2,2,2,2,2,1,2,2,77,NA,3,2,1
41946,1,2,1,2,2,2,2,2,2,4,1.85,2,1,NA
41947,2,2,1,1,1,1,2,2,2,3,0.7,1,2,1
41948,1,2,2,1,2,1,2,2,2,12,5,3,2,1
41949,1,2,2,2,2,2,2,2,2,7,1.98,3,NA,NA
41950,2,1,1,2,2,2,2,2,1,3,0.51,1,2,1
41951,1,2,2,2,2,2,2,2,2,2,0.12,1,2,1
41952,2,2,1,2,2,2,2,1,2,12,5,3,NA,NA
41953,2,2,1,2,1,2,2,2,2,4,1.29,1,NA,NA
41954,1,2,2,2,1,2,2,2,1,10,3.21,3,NA,NA
41955,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1
41956,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
41957,1,1,2,2,2,2,2,2,2,12,5,3,1,NA
41958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41959,2,2,2,2,2,1,2,2,1,6,1.78,2,2,1
41960,1,2,1,2,1,2,2,1,2,10,4.09,3,1,NA
41961,1,2,2,2,2,2,2,1,2,10,3.4,3,NA,NA
41962,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
41963,2,2,2,1,1,2,2,2,2,3,0.77,1,2,1
41964,1,2,2,2,2,2,2,2,2,5,2.23,3,NA,NA
41965,1,2,1,2,2,1,2,1,2,7,1.3,1,NA,NA
41966,1,2,2,2,2,2,2,2,2,7,2.05,3,NA,NA
41967,1,2,2,2,2,2,2,2,1,6,1.09,1,2,1
41968,1,2,2,2,2,2,2,2,1,1,0,1,2,1
41969,1,2,2,2,2,2,2,2,2,6,2.06,3,NA,NA
41970,7,2,2,2,2,2,2,2,2,77,NA,7,2,77
41971,2,2,1,2,1,2,2,1,2,3,0.88,1,2,1
41972,1,2,2,2,2,2,2,2,2,5,1.13,1,1,NA
41973,1,2,1,2,2,2,2,2,2,5,2.35,3,NA,NA
41974,1,1,2,2,2,2,2,2,2,7,1.87,3,1,NA
41975,1,2,2,2,2,2,2,2,2,6,1.45,2,2,1
41976,1,2,2,2,2,2,2,1,2,6,1.63,2,1,NA
41977,1,2,2,2,2,2,2,2,2,5,0.99,1,2,1
41978,1,2,2,2,2,2,9,2,1,2,0.21,1,2,1
41979,1,2,2,2,2,2,2,2,2,77,NA,2,2,1
41980,1,2,2,2,2,2,2,2,2,8,1.5,2,NA,NA
41981,1,1,2,2,2,2,2,1,2,11,5,3,NA,NA
41982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41983,2,2,1,2,2,2,2,2,2,4,1.1,1,2,1
41984,2,2,1,1,2,1,2,2,2,4,1.12,1,2,1
41985,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1
41986,1,2,2,2,2,2,2,2,2,5,1.16,1,2,1
41987,1,2,2,2,2,2,2,2,2,5,1.12,1,2,2
41988,1,2,2,2,2,2,2,2,2,5,1.16,1,2,3
41989,1,2,2,2,2,2,2,2,1,8,2.32,3,2,1
41990,1,2,2,2,2,2,2,2,2,99,NA,1,NA,NA
41991,1,2,2,2,2,2,2,2,2,1,0.11,1,2,1
41992,1,2,2,2,2,2,2,2,2,11,2.78,3,NA,NA
41993,1,1,1,2,1,2,2,1,2,12,5,3,NA,NA
41994,1,2,2,2,2,2,2,2,1,6,1.7,2,NA,NA
41995,1,2,2,2,2,2,2,2,1,6,1.21,1,2,4
41996,1,1,2,2,2,2,2,1,2,9,2.83,3,NA,NA
41997,1,2,2,2,2,2,2,2,2,7,1.55,2,2,1
41998,1,2,2,2,2,2,2,2,2,3,0.5,1,2,1
41999,1,2,2,2,2,2,2,2,2,4,1.09,1,2,1
42000,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
42001,1,2,2,2,2,2,2,2,2,8,3.07,3,NA,NA
42002,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
42003,2,2,1,2,2,2,2,2,2,2,0.35,1,2,1
42004,1,2,2,2,2,2,2,2,2,8,3.51,3,NA,NA
42005,2,2,1,2,2,2,2,2,1,9,5,3,NA,NA
42006,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1
42007,1,2,2,2,2,2,2,2,2,3,0.39,1,2,1
42008,1,2,2,2,2,2,2,2,2,7,1.31,2,1,NA
42009,2,2,1,2,2,1,2,2,2,2,0.53,1,2,1
42010,1,2,2,2,2,2,2,2,2,6,2.4,3,2,3
42011,1,2,2,2,2,2,2,2,2,2,0.4,1,2,1
42012,1,2,2,2,2,2,2,2,2,6,1.57,2,NA,NA
42013,1,2,2,2,2,2,2,2,2,11,2.78,3,NA,NA
42014,1,1,1,1,2,2,2,2,2,6,2.19,3,2,3
42015,2,2,1,1,1,2,2,1,1,99,NA,3,1,NA
42016,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
42017,1,2,2,2,2,2,2,2,1,3,0.5,1,2,1
42018,1,2,2,2,2,2,2,2,2,12,4.78,3,2,1
42019,1,2,2,2,2,2,2,2,2,7,1.49,2,2,4
42020,1,2,2,2,2,2,2,2,1,5,0.97,1,2,99
42021,1,2,2,2,2,2,1,2,2,7,1.59,2,2,1
42022,1,2,1,2,2,1,2,2,2,3,0.44,1,2,4
42023,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
42024,1,2,2,2,2,2,2,1,2,8,2.94,3,NA,NA
42025,1,2,2,2,2,2,2,2,1,8,1.54,2,2,1
42026,1,1,1,2,2,2,2,2,2,7,2.1,3,NA,NA
42027,1,1,2,2,2,2,2,2,2,9,2,3,NA,NA
42028,2,2,1,2,2,1,2,2,2,8,3.37,3,NA,NA
42029,1,1,1,2,2,2,2,2,2,3,1.15,1,2,77
42030,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
42031,1,2,1,2,1,2,2,2,2,8,1.9,3,2,1
42032,1,2,2,2,2,2,2,2,2,7,1.74,2,NA,NA
42033,2,2,2,1,2,2,2,2,2,2,0.58,1,2,1
42034,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
42035,1,2,2,2,2,2,2,2,2,5,1.13,1,2,1
42036,1,1,2,2,2,2,2,2,2,12,5,3,1,NA
42037,2,2,1,2,2,2,2,1,2,99,NA,3,1,NA
42038,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
42039,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA
42040,1,2,2,2,2,2,2,2,2,12,4.65,3,NA,NA
42041,2,2,1,2,2,2,2,1,2,5,1.62,2,1,NA
42042,1,2,2,2,2,1,2,2,1,2,0.41,1,2,1
42043,1,2,2,2,2,2,2,2,2,99,NA,1,1,NA
42044,1,2,2,2,2,2,2,2,2,7,1.3,1,2,1
42045,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
42046,1,2,2,2,2,2,2,2,2,10,2.9,3,NA,NA
42047,1,2,2,2,2,2,2,2,2,8,3.07,3,NA,NA
42048,1,2,2,2,2,2,2,2,2,4,1.88,3,2,1
42049,1,2,2,2,2,2,2,1,2,9,3.41,3,NA,NA
42050,1,2,2,2,2,2,2,2,2,9,5,3,NA,NA
42051,1,2,2,2,2,2,2,2,2,11,3.04,3,NA,NA
42052,1,2,2,2,2,2,2,2,2,2,0.35,1,2,1
42053,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
42054,2,2,2,2,2,2,1,2,2,2,0.21,1,1,NA
42055,1,2,2,2,2,2,1,2,2,1,0.28,1,2,1
42056,2,2,2,2,1,2,2,2,2,4,1.29,1,2,2
42057,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
42058,1,2,2,2,2,2,2,2,2,2,0.51,1,2,1
42059,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
42060,1,2,2,2,2,2,2,2,1,5,0.97,1,2,99
42061,1,2,2,2,2,2,2,2,2,5,1.4,2,2,1
42062,1,2,2,2,2,2,2,2,2,9,4.38,3,NA,NA
42063,1,2,2,2,2,2,2,1,2,4,0.87,1,1,NA
42064,1,2,1,2,2,2,2,2,2,6,2.14,3,2,5
42065,2,1,2,2,2,2,2,1,2,11,5,3,NA,NA
42066,1,2,2,2,2,2,2,2,2,3,0.68,1,2,3
42067,2,2,1,2,1,2,2,1,2,4,1.37,2,2,1
42068,1,2,1,2,2,2,2,2,1,7,2.59,3,NA,NA
42069,1,2,2,2,2,2,2,2,1,3,0.6,1,2,5
42070,1,2,2,2,2,2,2,2,2,3,0.6,1,2,1
42071,1,2,2,2,2,2,2,2,2,7,2.08,3,NA,NA
42072,1,2,2,2,2,2,1,2,2,1,0.18,1,2,1
42073,1,2,2,2,2,2,2,2,2,5,1.02,1,NA,NA
42074,2,2,1,2,1,2,2,1,2,77,NA,7,7,NA
42075,1,1,2,2,2,2,2,2,2,11,3.96,3,NA,NA
42076,1,1,2,2,2,2,2,2,2,5,0.74,1,2,1
42077,2,2,1,1,1,2,1,2,2,9,5,3,NA,NA
42078,1,2,2,2,2,2,2,2,1,3,0.51,1,2,77
42079,2,2,1,2,2,2,2,1,2,9,4.38,3,NA,NA
42080,2,2,2,1,2,1,1,2,1,4,0.93,1,2,1
42081,2,2,1,2,2,1,2,1,2,7,2.52,3,NA,NA
42082,1,2,2,2,2,1,2,2,2,2,0.73,1,2,1
42083,1,2,2,2,2,2,2,2,2,1,0,1,NA,NA
42084,1,2,2,2,2,2,1,2,2,2,0.29,1,2,1
42085,2,1,2,2,2,2,2,2,2,1,0,1,2,1
42086,1,2,2,2,2,2,2,2,2,11,4.53,3,NA,NA
42087,1,2,2,2,2,2,2,2,2,6,2.88,3,NA,NA
42088,1,2,2,2,2,2,2,2,2,3,0.7,1,2,1
42089,1,1,2,2,2,2,2,1,2,11,3.96,3,NA,NA
42090,1,1,2,2,2,2,2,2,2,4,0.64,1,2,1
42091,1,2,2,2,2,2,2,1,2,7,2.05,3,NA,NA
42092,1,2,2,2,2,2,2,2,2,6,2.06,3,2,2
42093,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
42094,2,1,1,1,2,2,2,2,2,3,0.7,1,2,1
42095,1,2,2,2,2,2,2,2,1,5,0.77,1,2,5
42096,1,1,2,2,2,2,2,1,2,9,2.83,3,NA,NA
42097,1,2,2,2,2,2,2,2,2,3,1.05,1,2,2
42098,1,2,2,2,2,2,2,2,2,8,2.03,3,NA,NA
42099,2,2,1,2,1,2,2,2,2,9,4.38,3,NA,NA
42100,2,1,1,2,2,1,2,2,2,6,1.84,2,2,1
42101,1,2,2,2,2,2,2,1,2,12,4.97,3,NA,NA
42102,1,1,2,2,2,2,2,2,2,5,1.71,2,NA,NA
42103,2,2,1,2,1,2,2,1,2,7,3.07,3,NA,NA
42104,1,2,1,2,2,2,2,1,2,6,2.14,3,NA,NA
42105,1,1,2,2,2,2,2,2,2,8,2.8,3,NA,NA
42106,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
42107,2,2,1,2,1,2,2,1,2,7,2.63,3,NA,NA
42108,2,2,1,2,2,2,2,2,2,3,0.93,1,2,1
42109,1,1,2,2,2,2,2,2,1,8,3.43,3,NA,NA
42110,1,2,2,2,2,2,2,2,2,99,NA,3,NA,NA
42111,1,2,2,2,2,2,2,2,2,8,2.15,3,NA,NA
42112,1,2,2,2,2,2,2,1,1,11,4.18,3,NA,NA
42113,1,2,2,2,2,2,2,2,2,4,0.93,1,NA,NA
42114,1,2,2,2,2,2,2,1,2,7,2.03,3,NA,NA
42115,1,2,2,2,2,2,2,2,2,7,2.52,3,NA,NA
42116,1,2,2,2,2,2,2,2,2,7,1.04,1,2,1
42117,1,2,2,2,2,2,2,2,2,5,1.13,1,2,1
42118,1,2,2,2,2,2,2,2,2,8,2.26,3,NA,NA
42119,2,2,2,2,2,1,1,2,2,2,0.39,1,2,1
42120,2,2,1,2,1,2,2,1,2,11,5,3,NA,NA
42121,1,1,2,2,2,2,2,1,2,8,2.8,3,2,3
42122,1,2,2,2,2,2,2,1,2,11,4.54,3,NA,NA
42123,1,2,1,2,1,2,2,2,2,5,1.25,1,2,1
42124,1,2,1,2,1,2,2,2,2,9,5,3,NA,NA
42125,1,2,1,1,1,2,2,1,2,8,2.26,3,NA,NA
42126,1,1,2,2,2,2,2,1,2,10,3.2,3,NA,NA
42127,1,2,1,2,9,2,2,2,1,6,1.51,2,2,1
42128,1,2,2,2,2,2,2,1,2,10,3.49,3,NA,NA
42129,1,1,2,2,2,2,2,2,2,7,1.13,1,2,1
42130,1,2,2,2,2,2,2,1,2,11,3.63,3,NA,NA
42131,1,2,2,2,2,2,2,2,2,4,1.73,2,2,1
42132,1,2,2,2,2,2,2,1,1,6,1.19,1,2,1
42133,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
42134,1,2,2,2,2,2,2,2,2,5,1.58,2,NA,NA
42135,1,2,2,2,2,2,2,2,2,1,0,1,NA,NA
42136,1,2,2,2,2,2,2,2,2,6,1.93,3,2,1
42137,1,1,2,2,2,2,2,2,2,11,3.48,3,NA,NA
42138,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
42139,1,2,2,2,2,2,2,2,2,6,1,1,1,NA
42140,1,2,2,2,2,2,2,2,2,7,1.3,1,NA,NA
42141,2,2,2,2,2,2,2,2,2,9,4.29,3,1,NA
42142,1,2,2,2,2,2,2,2,2,12,4.78,3,NA,NA
42143,1,2,2,1,1,2,2,2,2,9,4.11,3,NA,NA
42144,1,2,1,1,1,1,2,2,2,5,1.16,1,2,1
42145,1,1,2,2,2,2,2,1,2,9,2.42,3,NA,NA
42146,1,2,2,2,2,2,9,2,2,NA,NA,NA,NA,NA
42147,2,2,2,2,2,2,2,2,2,2,0.61,1,2,1
42148,1,1,2,1,2,2,2,1,2,77,NA,1,1,NA
42149,1,2,2,2,2,2,2,1,2,12,4.97,3,NA,NA
42150,1,2,2,2,2,2,2,1,2,10,2.98,3,NA,NA
42151,1,1,2,2,2,2,2,2,2,8,2.73,3,NA,NA
42152,2,2,1,2,2,1,1,2,2,77,NA,7,2,1
42153,1,2,2,2,2,2,2,2,2,2,0.14,1,2,99
42154,2,2,1,2,1,2,2,2,2,6,1.89,3,1,NA
42155,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1
42156,1,2,2,2,2,2,2,2,2,3,0.48,1,2,1
42157,1,1,1,2,2,2,2,1,2,11,5,3,NA,NA
42158,1,2,1,2,2,2,2,2,2,6,1.47,2,2,2
42159,1,2,2,2,2,2,2,1,2,9,2.42,3,NA,NA
42160,1,1,2,2,2,2,2,2,2,99,NA,1,2,77
42161,2,2,1,2,1,2,2,2,2,2,0.82,1,2,1
42162,1,2,2,2,2,2,2,2,2,7,1.45,2,2,1
42163,1,2,1,2,2,2,2,2,2,7,1.35,2,2,1
42164,2,2,2,2,2,2,2,2,1,4,1.76,2,2,1
42165,2,2,1,2,2,1,2,2,2,2,0.76,1,2,1
42166,1,2,1,2,1,2,2,1,2,6,1.24,1,NA,NA
42167,2,2,1,1,2,2,2,1,2,12,5,3,NA,NA
42168,2,2,2,2,2,2,2,2,2,5,1.46,2,2,1
42169,1,2,2,2,2,2,2,2,2,6,1.06,1,1,NA
42170,2,2,1,2,2,2,2,2,2,4,1.25,1,1,NA
42171,1,2,2,2,2,2,2,2,2,7,1.7,2,NA,NA
42172,2,2,1,2,1,2,2,1,2,7,3.81,3,NA,NA
42173,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
42174,1,2,2,2,2,1,1,2,1,3,0.4,1,2,1
42175,1,2,2,2,2,2,2,1,2,9,4.54,3,NA,NA
42176,1,2,1,2,2,2,2,2,1,5,0.99,1,2,1
42177,1,1,2,2,2,2,2,2,2,11,4.77,3,NA,NA
42178,1,2,2,2,2,2,2,2,2,7,1.79,2,NA,NA
42179,1,2,2,2,2,2,2,2,1,5,1.05,1,2,1
42180,1,2,1,2,1,2,2,1,2,8,3.86,3,NA,NA
42181,1,2,1,2,2,2,2,2,2,99,NA,9,7,NA
42182,1,2,2,2,2,2,2,2,2,4,0.7,1,NA,NA
42183,1,2,1,2,1,2,2,1,2,8,3.86,3,NA,NA
42184,1,2,2,2,2,2,2,2,2,8,2.03,3,NA,NA
42185,2,2,1,1,1,1,2,1,2,5,2.23,3,NA,NA
42186,1,2,2,2,2,2,1,2,2,2,0.29,1,2,1
42187,2,2,2,2,1,2,2,2,2,1,0.35,1,NA,NA
42188,1,2,2,2,2,2,2,2,2,6,1.42,2,2,1
42189,1,2,2,2,2,2,2,2,2,4,0.75,1,2,1
42190,1,2,1,2,1,2,2,2,2,99,NA,1,2,2
42191,2,2,2,2,2,2,1,2,2,2,0.38,1,2,1
42192,1,2,2,2,2,2,2,2,2,6,1.7,2,NA,NA
42193,1,2,1,1,2,2,2,1,1,11,5,3,NA,NA
42194,1,2,2,2,2,2,2,2,2,5,1.26,1,2,1
42195,7,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
42196,1,2,2,2,2,2,2,1,2,6,1.35,2,NA,NA
42197,2,2,1,2,2,2,2,2,2,6,2.19,3,NA,NA
42198,1,2,2,2,2,2,2,2,2,7,2.03,3,NA,NA
42199,1,2,2,2,2,2,2,2,2,1,0.4,1,2,1
42200,2,1,2,2,1,2,2,1,2,6,2.06,3,1,NA
42201,1,1,1,2,2,2,2,2,2,77,NA,3,2,1
42202,1,2,2,2,2,2,2,1,2,3,0.88,1,NA,NA
42203,2,2,2,2,2,2,2,2,2,4,0.93,1,2,1
42204,1,1,2,2,1,2,2,1,1,12,5,3,NA,NA
42205,1,2,2,2,2,2,2,2,2,8,2.4,3,NA,NA
42206,1,2,2,2,2,2,2,2,2,4,0.59,1,2,99
42207,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
42208,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
42209,1,1,2,2,2,2,2,1,2,11,4.86,3,NA,NA
42210,2,2,2,2,2,2,1,2,2,1,0.04,1,2,1
42211,1,1,2,2,1,2,2,2,1,8,3.59,3,NA,NA
42212,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
42213,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
42214,1,1,2,2,2,2,2,1,2,1,0,1,NA,NA
42215,2,2,1,2,2,2,2,1,2,4,1.1,1,2,3
42216,1,2,2,2,2,2,2,2,2,8,2.26,3,NA,NA
42217,2,2,1,2,1,2,2,1,2,6,2.88,3,NA,NA
42218,1,1,2,2,2,2,2,2,1,5,0.97,1,NA,NA
42219,1,2,2,2,2,2,2,1,2,8,2.26,3,NA,NA
42220,1,2,1,2,1,2,2,1,2,4,1.4,2,1,NA
42221,1,2,2,2,2,2,2,2,2,3,0.68,1,2,3
42222,1,2,2,2,2,2,2,2,2,5,0.68,1,2,1
42223,1,2,2,1,2,2,2,2,1,10,2.39,3,NA,NA
42224,1,2,2,2,2,2,2,2,2,2,0.69,1,2,5
42225,1,2,2,2,2,2,2,2,2,7,1.56,2,9,NA
42226,1,2,2,2,2,2,2,2,2,10,2.9,3,NA,NA
42227,1,1,2,2,2,2,2,2,2,7,1.98,3,NA,NA
42228,1,2,2,2,2,2,2,2,2,10,2.66,3,NA,NA
42229,1,2,2,2,2,2,2,2,2,9,2.83,3,NA,NA
42230,1,2,2,2,2,2,2,2,1,5,0.99,1,2,1
42231,1,2,2,2,2,2,2,2,2,5,1.13,1,2,1
42232,1,2,1,2,2,2,2,2,2,99,NA,2,2,1
42233,1,2,2,2,2,2,2,2,2,6,3.29,3,NA,NA
42234,1,2,2,2,2,2,2,1,2,7,2.1,3,NA,NA
42235,1,2,2,2,2,2,2,2,2,3,0.38,1,2,1
42236,1,2,2,2,2,2,2,1,2,7,1.7,2,NA,NA
42237,1,2,2,2,2,2,2,2,2,6,1.93,3,NA,NA
42238,1,2,2,2,2,2,2,2,1,7,2.39,3,NA,NA
42239,1,2,2,2,2,2,2,7,2,77,NA,7,7,NA
42240,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
42241,1,2,2,2,2,2,2,2,2,1,0,1,2,1
42242,1,1,2,2,2,2,2,2,1,7,1.13,1,1,NA
42243,1,2,2,2,2,2,2,2,2,9,2.04,3,NA,NA
42244,1,2,2,2,2,2,2,2,2,4,1.88,3,NA,NA
42245,1,2,2,2,2,2,2,2,2,9,2.04,3,NA,NA
42246,1,2,2,2,2,2,2,2,2,99,NA,1,1,NA
42247,1,2,2,2,2,2,2,1,2,6,2.06,3,NA,NA
42248,1,2,2,2,2,2,2,1,2,4,1.23,1,NA,NA
42249,1,2,2,2,2,2,2,2,2,7,1.07,1,NA,NA
42250,1,2,2,2,2,2,2,1,2,11,3.48,3,NA,NA
42251,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
42252,1,2,2,2,2,2,2,2,2,2,0.49,1,2,1
42253,1,2,1,2,2,2,2,2,2,7,1.35,2,2,1
42254,1,2,2,2,2,2,2,2,2,7,1.98,3,2,3
42255,2,2,1,2,2,2,2,2,2,2,0.89,1,1,NA
42256,1,2,2,2,2,2,2,2,2,77,NA,7,2,1
42257,1,2,2,2,2,2,2,2,2,6,1,1,1,NA
42258,1,1,2,2,2,2,2,2,2,4,1.12,1,2,1
42259,1,2,1,2,2,2,2,2,2,3,0.56,1,NA,NA
42260,2,2,1,1,1,2,1,2,1,NA,NA,NA,NA,NA
42261,1,2,2,2,2,2,2,2,2,9,2.42,3,NA,NA
42262,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
42263,1,1,2,2,2,2,2,2,2,4,0.89,1,NA,NA
42264,1,2,2,2,2,2,2,1,1,2,0.24,1,2,1
42265,1,1,1,2,1,1,2,1,2,12,5,3,NA,NA
42266,1,2,2,1,2,2,2,2,1,10,2.39,3,NA,NA
42267,1,2,2,2,2,2,2,2,1,8,1.56,2,2,1
42268,1,2,2,2,2,2,2,1,2,7,1.69,2,2,1
42269,1,2,1,2,2,2,2,2,2,6,1.59,2,NA,NA
42270,1,2,2,2,2,2,2,2,2,8,2.8,3,NA,NA
42271,1,2,2,2,2,2,2,2,2,4,0.93,1,2,2
42272,1,1,2,2,2,2,2,2,2,4,0.73,1,2,1
42273,1,2,2,2,2,2,2,2,2,3,0.68,1,2,1
42274,1,2,2,2,2,2,2,2,2,3,0.92,1,1,NA
42275,1,2,2,2,1,2,2,2,1,5,1.16,1,2,1
42276,2,2,1,2,2,2,2,2,2,3,1.08,1,2,2
42277,1,2,2,2,2,1,2,2,2,6,1.02,1,7,NA
42278,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
42279,1,2,2,2,2,2,2,1,1,12,5,3,NA,NA
42280,1,1,2,2,2,2,2,1,2,5,2.19,3,NA,NA
42281,1,2,2,2,2,2,2,1,2,9,4.29,3,NA,NA
42282,1,2,2,2,2,2,2,1,1,2,0.24,1,2,1
42283,1,1,2,2,2,2,2,2,2,4,0.62,1,2,2
42284,1,1,2,2,2,2,2,2,2,10,3.4,3,NA,NA
42285,1,1,2,2,2,2,2,2,2,8,1.89,3,2,6
42286,1,2,2,2,2,2,2,1,2,9,2.91,3,NA,NA
42287,1,2,1,2,1,2,2,2,2,5,1.96,3,NA,NA
42288,1,2,1,2,2,2,2,2,2,9,2.91,3,NA,NA
42289,2,2,2,2,2,2,2,2,1,5,1.58,2,2,99
42290,1,2,2,2,2,2,2,2,2,2,0.21,1,2,1
42291,2,2,1,2,1,2,2,1,2,7,3.17,3,NA,NA
42292,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
42293,1,1,2,2,2,2,2,1,2,11,4.53,3,NA,NA
42294,2,2,1,1,1,2,2,2,2,5,1.71,2,2,1
